holiday,temp_F,rain_mm,snow_mm,cloud_cover_%,weather_type,date_time,traffic_volume
None,76.53,0.0,0.0,0,Clear,2016-07-19 15:00:00,4623
None,76.53,0.0,0.0,0,Clear,2016-07-19 16:00:00,5919
None,76.53,0.0,0.0,0,Clear,2016-07-19 17:00:00,5525
None,76.53,0.0,0.0,0,Clear,2016-07-19 18:00:00,4041
None,76.53,0.0,0.0,0,Clear,2016-07-19 19:00:00,2992
None,76.53,0.0,0.0,0,Clear,2016-07-19 20:00:00,2705
None,76.53,0.0,0.0,0,Clear,2016-07-19 21:00:00,2559
None,76.53,0.0,0.0,0,Clear,2016-07-19 22:00:00,1831
None,76.53,0.0,0.0,0,Clear,2016-07-19 23:00:00,1181
None,76.53,0.0,0.0,0,Clear,2016-07-20 00:00:00,588
None,76.53,0.0,0.0,0,Clear,2016-07-20 01:00:00,389
None,76.53,0.0,0.0,0,Clear,2016-07-20 02:00:00,315
None,76.53,0.0,0.0,0,Clear,2016-07-20 03:00:00,337
None,76.53,0.0,0.0,0,Clear,2016-07-20 04:00:00,906
None,76.53,0.0,0.0,0,Clear,2016-07-20 05:00:00,2944
None,76.53,0.0,0.0,0,Clear,2016-07-20 06:00:00,5332
None,76.53,0.0,0.0,0,Clear,2016-07-20 07:00:00,6074
None,76.53,0.0,0.0,0,Clear,2016-07-20 08:00:00,5425
None,76.53,0.0,0.0,0,Clear,2016-07-20 09:00:00,4528
None,76.53,0.0,0.0,0,Clear,2016-07-20 10:00:00,4145
None,76.53,0.0,0.0,0,Clear,2016-07-20 11:00:00,4457
None,76.53,0.0,0.0,0,Clear,2016-07-20 12:00:00,4568
None,88.79,0.0,0.0,0,Clear,2016-07-20 13:00:00,4483
None,88.79,0.0,0.0,0,Clear,2016-07-20 14:00:00,4803
None,91.8,0.0,0.0,0,Clear,2016-07-20 15:00:00,5073
None,91.8,0.0,0.0,0,Clear,2016-07-20 16:00:00,5952
None,91.8,0.0,0.0,0,Clear,2016-07-20 17:00:00,5396
None,90.16,0.0,0.0,0,Clear,2016-07-20 18:00:00,4170
None,90.16,0.0,0.0,0,Clear,2016-07-20 19:00:00,3196
None,90.16,0.0,0.0,0,Clear,2016-07-20 20:00:00,2662
None,86.82,0.0,0.0,44,Clouds,2016-07-20 21:00:00,2533
None,86.82,0.0,0.0,44,Clouds,2016-07-20 22:00:00,1883
None,86.82,0.0,0.0,44,Clouds,2016-07-20 23:00:00,1180
None,84.42,0.0,0.0,20,Clouds,2016-07-21 00:00:00,603
None,84.42,0.0,0.0,20,Clouds,2016-07-21 01:00:00,361
None,80.78,0.0,0.0,1,Clear,2016-07-21 02:00:00,279
None,80.67,0.0,0.0,20,Clouds,2016-07-21 03:00:00,386
None,77.52,0.0,0.0,75,Rain,2016-07-21 04:00:00,1005
None,77.52,0.0,0.0,75,Thunderstorm,2016-07-21 04:00:00,1005
None,70.32,4.57,0.0,75,Rain,2016-07-21 05:00:00,2874
None,70.32,4.57,0.0,75,Thunderstorm,2016-07-21 05:00:00,2874
None,70.32,4.57,0.0,75,Mist,2016-07-21 05:00:00,2874
None,69.98,0.25,0.0,1,Rain,2016-07-21 06:00:00,5216
None,69.98,0.25,0.0,1,Thunderstorm,2016-07-21 06:00:00,5216
None,69.98,0.25,0.0,1,Drizzle,2016-07-21 06:00:00,5216
None,70.23,0.0,0.0,1,Clear,2016-07-21 07:00:00,6133
None,72.0,0.0,0.0,75,Clouds,2016-07-21 08:00:00,5461
None,75.38,0.0,0.0,75,Clouds,2016-07-21 09:00:00,4544
None,78.93,0.0,0.0,75,Clouds,2016-07-21 10:00:00,4189
None,82.24,0.0,0.0,75,Rain,2016-07-21 11:00:00,4359
None,84.96,0.0,0.0,40,Clouds,2016-07-21 12:00:00,4420
None,86.76,0.0,0.0,40,Clouds,2016-07-21 13:00:00,4606
None,87.85,0.0,0.0,75,Clouds,2016-07-21 14:00:00,4829
None,89.22,0.0,0.0,40,Clouds,2016-07-21 15:00:00,5210
None,89.56,0.0,0.0,40,Clouds,2016-07-21 16:00:00,5893
None,90.18,0.0,0.0,40,Clouds,2016-07-21 17:00:00,5576
None,89.33,0.0,0.0,40,Clouds,2016-07-21 18:00:00,4192
None,88.38,0.0,0.0,40,Clouds,2016-07-21 19:00:00,3053
None,85.71,0.0,0.0,20,Haze,2016-07-21 20:00:00,2721
None,81.95,1.2,0.0,20,Rain,2016-07-21 21:00:00,2619
None,78.55,0.0,0.0,20,Clouds,2016-07-21 22:00:00,2026
None,75.22,0.0,0.0,1,Clear,2016-07-21 23:00:00,1288
None,74.07,0.0,0.0,20,Mist,2016-07-22 00:00:00,733
None,74.07,0.0,0.0,20,Fog,2016-07-22 00:00:00,733
None,73.56,0.0,0.0,75,Mist,2016-07-22 01:00:00,457
None,73.56,0.0,0.0,75,Fog,2016-07-22 01:00:00,457
None,71.67,0.0,0.0,1,Mist,2016-07-22 02:00:00,428
None,71.67,0.0,0.0,1,Fog,2016-07-22 02:00:00,428
None,70.84,0.0,0.0,20,Mist,2016-07-22 03:00:00,478
None,69.55,0.0,0.0,1,Mist,2016-07-22 04:00:00,890
None,69.55,0.0,0.0,1,Fog,2016-07-22 04:00:00,890
None,68.79,0.0,0.0,1,Mist,2016-07-22 05:00:00,2708
None,68.79,0.0,0.0,1,Fog,2016-07-22 05:00:00,2708
None,67.96,0.0,0.0,1,Mist,2016-07-22 06:00:00,4864
None,67.96,0.0,0.0,1,Fog,2016-07-22 06:00:00,4864
None,70.27,0.0,0.0,20,Mist,2016-07-22 07:00:00,5676
None,74.1,0.0,0.0,20,Clouds,2016-07-22 08:00:00,4598
None,79.68,0.0,0.0,20,Clouds,2016-07-22 09:00:00,3871
None,82.99,0.0,0.0,20,Clouds,2016-07-22 10:00:00,4007
None,86.52,0.0,0.0,1,Clear,2016-07-22 11:00:00,4157
None,88.88,0.0,0.0,1,Clear,2016-07-22 12:00:00,4241
None,90.72,0.0,0.0,1,Clear,2016-07-22 13:00:00,4171
None,92.5,0.0,0.0,1,Clear,2016-07-22 14:00:00,4538
None,93.51,0.0,0.0,20,Clouds,2016-07-22 15:00:00,5201
None,93.52,0.0,0.0,20,Clouds,2016-07-22 16:00:00,5173
None,93.29,0.0,0.0,20,Clouds,2016-07-22 17:00:00,4634
None,91.63,0.0,0.0,1,Clear,2016-07-22 18:00:00,3954
None,89.46,0.0,0.0,20,Clouds,2016-07-22 19:00:00,3235
None,84.83,0.0,0.0,75,Clouds,2016-07-22 20:00:00,2050
None,80.62,0.0,0.0,1,Clear,2016-07-22 21:00:00,1350
None,76.23,0.0,0.0,1,Clear,2016-07-22 22:00:00,64
None,74.52,0.0,0.0,1,Clear,2016-07-22 23:00:00,10
None,72.86,0.0,0.0,1,Mist,2016-07-23 00:00:00,6
None,71.69,0.0,0.0,1,Clear,2016-07-23 01:00:00,8
None,71.01,0.0,0.0,1,Mist,2016-07-23 02:00:00,5
None,70.29,0.0,0.0,1,Clear,2016-07-23 03:00:00,3
None,69.87,0.0,0.0,1,Clear,2016-07-23 04:00:00,7
None,70.45,0.0,0.0,1,Clear,2016-07-23 05:00:00,830
None,70.39,0.0,0.0,75,Clouds,2016-07-23 06:00:00,1350
None,73.06,0.0,0.0,75,Clouds,2016-07-23 07:00:00,1868
None,76.98,0.0,0.0,90,Clouds,2016-07-23 08:00:00,2497
None,78.73,0.0,0.0,75,Clouds,2016-07-23 09:00:00,15
None,78.75,0.0,0.0,75,Thunderstorm,2016-07-23 10:00:00,3
None,75.11,11.23,0.0,75,Rain,2016-07-23 11:00:00,24
None,75.11,11.23,0.0,75,Thunderstorm,2016-07-23 11:00:00,24
None,75.11,11.23,0.0,75,Mist,2016-07-23 11:00:00,24
None,71.87,9.42,0.0,90,Rain,2016-07-23 12:00:00,2
None,71.87,9.42,0.0,90,Thunderstorm,2016-07-23 12:00:00,2
None,71.87,9.42,0.0,90,Mist,2016-07-23 12:00:00,2
None,72.09,13.46,0.0,90,Rain,2016-07-23 13:00:00,10
None,72.09,13.46,0.0,90,Mist,2016-07-23 13:00:00,10
None,72.09,13.46,0.0,90,Thunderstorm,2016-07-23 13:00:00,10
None,72.09,13.46,0.0,90,Fog,2016-07-23 13:00:00,10
None,72.16,0.25,0.0,90,Rain,2016-07-23 14:00:00,2
None,72.16,0.25,0.0,90,Thunderstorm,2016-07-23 14:00:00,2
None,72.32,0.0,0.0,75,Rain,2016-07-23 15:00:00,3
None,72.32,0.0,0.0,75,Thunderstorm,2016-07-23 15:00:00,3
None,71.73,10.67,0.0,90,Rain,2016-07-23 16:00:00,7
None,71.73,10.67,0.0,90,Mist,2016-07-23 16:00:00,7
None,72.3,0.51,0.0,90,Rain,2016-07-23 17:00:00,5
None,72.3,0.51,0.0,90,Mist,2016-07-23 17:00:00,5
None,74.35,0.0,0.0,40,Rain,2016-07-23 18:00:00,0
None,75.79,0.0,0.0,40,Clouds,2016-07-23 19:00:00,1
None,75.31,0.0,0.0,20,Clouds,2016-07-23 20:00:00,5
None,73.98,0.0,0.0,20,Clouds,2016-07-23 21:00:00,2
None,73.06,0.0,0.0,75,Clouds,2016-07-23 22:00:00,1
None,72.95,0.0,0.0,90,Haze,2016-07-23 23:00:00,0
None,73.06,0.0,0.0,40,Clouds,2016-07-24 00:00:00,6
None,73.31,0.0,0.0,90,Clouds,2016-07-24 01:00:00,8
None,74.03,0.0,0.0,90,Thunderstorm,2016-07-24 02:00:00,5
None,74.17,1.02,0.0,90,Rain,2016-07-24 03:00:00,3
None,74.17,1.02,0.0,90,Thunderstorm,2016-07-24 03:00:00,3
None,74.17,1.02,0.0,90,Mist,2016-07-24 03:00:00,3
None,73.31,0.0,0.0,75,Rain,2016-07-24 04:00:00,7
None,73.31,0.0,0.0,75,Mist,2016-07-24 04:00:00,7
None,72.59,0.0,0.0,90,Clouds,2016-07-24 05:00:00,631
None,71.76,0.0,0.0,90,Clouds,2016-07-24 06:00:00,1033
None,71.91,0.0,0.0,75,Clouds,2016-07-24 07:00:00,1314
None,73.22,0.0,0.0,40,Clouds,2016-07-24 08:00:00,1872
None,75.65,0.0,0.0,40,Clouds,2016-07-24 09:00:00,15
None,77.88,0.0,0.0,40,Clouds,2016-07-24 10:00:00,463
None,79.34,0.0,0.0,40,Clouds,2016-07-24 11:00:00,24
None,80.15,0.0,0.0,40,Clouds,2016-07-24 12:00:00,515
None,80.4,0.0,0.0,75,Clouds,2016-07-24 13:00:00,100
None,81.41,0.0,0.0,40,Clouds,2016-07-24 14:00:00,515
None,81.86,0.0,0.0,40,Clouds,2016-07-24 15:00:00,463
None,81.91,0.0,0.0,40,Clouds,2016-07-24 16:00:00,44
None,81.54,0.0,0.0,40,Clouds,2016-07-24 17:00:00,1279
None,80.55,0.0,0.0,75,Clouds,2016-07-24 18:00:00,2998
None,79.57,0.0,0.0,40,Clouds,2016-07-24 19:00:00,2780
None,77.9,0.0,0.0,20,Clouds,2016-07-24 20:00:00,2450
None,74.32,0.0,0.0,20,Clouds,2016-07-24 21:00:00,2147
None,72.07,0.0,0.0,20,Clouds,2016-07-24 22:00:00,1816
None,70.68,0.0,0.0,1,Clear,2016-07-24 23:00:00,1783
None,69.39,0.0,0.0,1,Clear,2016-07-25 00:00:00,1969
None,67.71,0.0,0.0,1,Clear,2016-07-25 01:00:00,491
None,66.88,0.0,0.0,1,Clear,2016-07-25 02:00:00,329
None,65.7,0.9,0.0,1,Rain,2016-07-25 03:00:00,337
None,64.17,0.0,0.0,1,Clear,2016-07-25 04:00:00,827
None,63.84,0.0,0.0,1,Clear,2016-07-25 05:00:00,2706
None,62.51,0.0,0.0,1,Clear,2016-07-25 06:00:00,5010
None,64.6,0.0,0.0,1,Clear,2016-07-25 07:00:00,5779
None,69.04,0.0,0.0,1,Clear,2016-07-25 08:00:00,5206
None,73.0,0.0,0.0,1,Clear,2016-07-25 09:00:00,4322
None,76.55,0.0,0.0,1,Clear,2016-07-25 10:00:00,3942
None,79.16,0.0,0.0,1,Clear,2016-07-25 11:00:00,4338
None,80.89,0.0,0.0,1,Clear,2016-07-25 12:00:00,4499
None,82.44,0.0,0.0,1,Clear,2016-07-25 13:00:00,4220
None,83.84,0.0,0.0,1,Clear,2016-07-25 14:00:00,4503
None,84.29,0.0,0.0,20,Clouds,2016-07-25 15:00:00,4770
None,84.9,0.0,0.0,20,Clouds,2016-07-25 16:00:00,5718
None,85.03,0.0,0.0,20,Clouds,2016-07-25 17:00:00,5203
None,84.33,0.0,0.0,20,Clouds,2016-07-25 18:00:00,3699
None,83.25,0.0,0.0,20,Clouds,2016-07-25 19:00:00,2886
None,80.98,0.0,0.0,20,Clouds,2016-07-25 20:00:00,2438
None,75.7,0.0,0.0,1,Clear,2016-07-25 21:00:00,2628
None,72.77,0.0,0.0,1,Clear,2016-07-25 22:00:00,1898
None,71.13,0.0,0.0,1,Clear,2016-07-25 23:00:00,1167
None,70.54,0.0,0.0,1,Clear,2016-07-26 00:00:00,582
None,69.33,0.0,0.0,1,Clear,2016-07-26 01:00:00,361
None,68.65,0.0,0.0,1,Clear,2016-07-26 02:00:00,278
None,69.04,0.0,0.0,1,Clear,2016-07-26 03:00:00,329
None,68.63,0.0,0.0,40,Clouds,2016-07-26 04:00:00,829
None,68.2,0.0,0.0,20,Clouds,2016-07-26 05:00:00,2889
None,67.91,0.0,0.0,20,Clouds,2016-07-26 06:00:00,5363
None,69.46,0.0,0.0,20,Clouds,2016-07-26 07:00:00,6121
None,72.52,0.0,0.0,20,Clouds,2016-07-26 08:00:00,5392
None,76.93,0.0,0.0,40,Clouds,2016-07-26 09:00:00,4357
None,79.81,0.0,0.0,40,Clouds,2016-07-26 10:00:00,4098
None,82.53,0.0,0.0,20,Clouds,2016-07-26 11:00:00,4239
None,85.3,0.0,0.0,20,Clouds,2016-07-26 12:00:00,4254
None,86.65,0.0,0.0,20,Clouds,2016-07-26 13:00:00,4251
None,88.2,0.0,0.0,20,Clouds,2016-07-26 14:00:00,4437
None,88.54,0.0,0.0,20,Clouds,2016-07-26 15:00:00,5215
None,88.36,0.0,0.0,20,Clouds,2016-07-26 16:00:00,6077
None,87.85,0.0,0.0,40,Clouds,2016-07-26 17:00:00,5603
None,86.05,0.0,0.0,75,Clouds,2016-07-26 18:00:00,4259
None,82.89,0.0,0.0,40,Clouds,2016-07-26 19:00:00,3060
None,81.64,0.0,0.0,75,Clouds,2016-07-26 20:00:00,2652
None,78.24,0.0,0.0,75,Clouds,2016-07-26 21:00:00,2636
None,76.17,0.0,0.0,75,Clouds,2016-07-26 22:00:00,1908
None,74.82,0.0,0.0,75,Clouds,2016-07-26 23:00:00,1078
None,74.26,0.0,0.0,75,Clouds,2016-07-27 00:00:00,622
None,74.05,0.0,0.0,90,Clouds,2016-07-27 01:00:00,380
None,73.71,0.0,0.0,90,Clouds,2016-07-27 02:00:00,341
None,73.85,0.0,0.0,90,Rain,2016-07-27 03:00:00,498
None,74.17,0.0,0.0,90,Thunderstorm,2016-07-27 04:00:00,1254
None,73.38,0.0,0.0,90,Rain,2016-07-27 05:00:00,3061
None,72.32,0.0,0.0,75,Clouds,2016-07-27 06:00:00,5316
None,72.21,0.0,0.0,90,Clouds,2016-07-27 07:00:00,6226
None,72.73,0.0,0.0,90,Clouds,2016-07-27 08:00:00,5441
None,73.9,0.0,0.0,90,Rain,2016-07-27 09:00:00,4412
None,75.6,0.0,0.0,90,Drizzle,2016-07-27 10:00:00,4374
None,75.6,0.0,0.0,90,Rain,2016-07-27 10:00:00,4374
None,77.32,0.0,0.0,90,Clouds,2016-07-27 11:00:00,4316
None,77.74,0.0,0.0,90,Rain,2016-07-27 12:00:00,4338
None,77.74,0.0,0.0,90,Drizzle,2016-07-27 12:00:00,4338
None,76.33,5.89,0.0,90,Rain,2016-07-27 13:00:00,4336
None,76.33,5.89,0.0,90,Thunderstorm,2016-07-27 13:00:00,4336
None,74.44,1.02,0.0,75,Rain,2016-07-27 14:00:00,4211
None,74.44,1.02,0.0,75,Thunderstorm,2016-07-27 14:00:00,4211
None,74.44,1.02,0.0,75,Mist,2016-07-27 14:00:00,4211
None,74.44,1.02,0.0,75,Squall,2016-07-27 14:00:00,4211
None,73.4,0.0,0.0,90,Thunderstorm,2016-07-27 15:00:00,4941
None,73.4,0.0,0.0,90,Rain,2016-07-27 15:00:00,4941
None,73.4,0.0,0.0,90,Drizzle,2016-07-27 15:00:00,4941
None,71.47,1.3,0.0,90,Rain,2016-07-27 16:00:00,5530
None,71.47,1.3,0.0,90,Thunderstorm,2016-07-27 16:00:00,5530
None,71.47,1.3,0.0,90,Mist,2016-07-27 16:00:00,5530
None,71.46,0.51,0.0,90,Rain,2016-07-27 17:00:00,5863
None,71.46,0.51,0.0,90,Thunderstorm,2016-07-27 17:00:00,5863
None,72.41,0.0,0.0,75,Rain,2016-07-27 18:00:00,4223
None,71.96,0.0,0.0,75,Clouds,2016-07-27 19:00:00,2991
None,70.23,0.0,0.0,75,Clouds,2016-07-27 20:00:00,2456
None,68.99,0.0,0.0,90,Clouds,2016-07-27 21:00:00,2399
None,68.25,0.0,0.0,90,Clouds,2016-07-27 22:00:00,1580
None,67.28,0.0,0.0,90,Rain,2016-07-27 23:00:00,1065
None,66.76,0.0,0.0,90,Rain,2016-07-28 00:00:00,602
None,66.22,0.0,0.0,90,Clouds,2016-07-28 01:00:00,379
None,65.19,0.0,0.0,90,Clouds,2016-07-28 02:00:00,284
None,64.6,0.0,0.0,90,Clouds,2016-07-28 03:00:00,295
None,64.44,0.0,0.0,90,Clouds,2016-07-28 04:00:00,817
None,64.33,0.0,0.0,90,Mist,2016-07-28 05:00:00,2860
None,64.18,0.0,0.0,90,Clouds,2016-07-28 06:00:00,5269
None,64.08,0.0,0.0,90,Mist,2016-07-28 07:00:00,6090
None,64.29,0.0,0.0,90,Mist,2016-07-28 08:00:00,5266
None,64.89,0.0,0.0,90,Mist,2016-07-28 09:00:00,4444
None,66.2,0.0,0.0,90,Mist,2016-07-28 10:00:00,4066
None,67.12,0.0,0.0,90,Clouds,2016-07-28 11:00:00,4349
None,69.13,0.0,0.0,90,Clouds,2016-07-28 12:00:00,4664
None,71.71,0.0,0.0,90,Clouds,2016-07-28 13:00:00,4338
None,73.6,0.0,0.0,90,Clouds,2016-07-28 14:00:00,5038
None,73.89,0.0,0.0,90,Clouds,2016-07-28 15:00:00,5351
None,74.55,0.0,0.0,90,Clouds,2016-07-28 16:00:00,5978
None,74.43,0.0,0.0,75,Clouds,2016-07-28 17:00:00,5790
None,73.62,0.0,0.0,75,Clouds,2016-07-28 18:00:00,4179
None,73.04,0.0,0.0,90,Clouds,2016-07-28 19:00:00,3209
None,71.94,0.0,0.0,75,Clouds,2016-07-28 20:00:00,2833
None,69.39,0.0,0.0,40,Clouds,2016-07-28 21:00:00,2659
None,67.08,0.0,0.0,20,Clouds,2016-07-28 22:00:00,1961
None,65.66,0.0,0.0,20,Clouds,2016-07-28 23:00:00,1375
None,64.0,0.0,0.0,20,Clouds,2016-07-29 00:00:00,716
None,62.94,0.0,0.0,75,Clouds,2016-07-29 01:00:00,438
None,62.4,0.0,0.0,75,Clouds,2016-07-29 02:00:00,359
None,61.38,0.3,0.0,75,Rain,2016-07-29 03:00:00,391
None,60.69,0.0,0.0,40,Clouds,2016-07-29 04:00:00,840
None,59.43,0.0,0.0,40,Clouds,2016-07-29 05:00:00,2623
None,58.55,0.0,0.0,40,Clouds,2016-07-29 06:00:00,4899
None,59.29,0.0,0.0,75,Clouds,2016-07-29 07:00:00,5546
None,62.44,0.0,0.0,75,Clouds,2016-07-29 08:00:00,4523
None,66.0,0.0,0.0,75,Clouds,2016-07-29 09:00:00,4125
None,69.13,0.0,0.0,90,Clouds,2016-07-29 10:00:00,4068
None,71.33,0.0,0.0,40,Clouds,2016-07-29 11:00:00,4172
None,73.29,0.0,0.0,20,Clouds,2016-07-29 12:00:00,2953
None,74.8,0.0,0.0,1,Clear,2016-07-29 13:00:00,3046
None,75.92,0.0,0.0,20,Clouds,2016-07-29 14:00:00,3168
None,77.27,0.0,0.0,20,Clouds,2016-07-29 15:00:00,5240
None,77.31,0.0,0.0,20,Clouds,2016-07-29 16:00:00,5697
None,77.49,0.0,0.0,20,Clouds,2016-07-29 17:00:00,4818
None,76.44,0.0,0.0,20,Clouds,2016-07-29 18:00:00,4239
None,75.49,0.0,0.0,20,Clouds,2016-07-29 19:00:00,3526
None,72.1,0.0,0.0,40,Clouds,2016-07-29 20:00:00,2658
None,67.46,0.0,0.0,40,Clouds,2016-07-29 21:00:00,2794
None,63.84,0.0,0.0,40,Clouds,2016-07-29 22:00:00,2651
None,63.14,0.0,0.0,75,Clouds,2016-07-29 23:00:00,3206
None,62.44,0.0,0.0,75,Clouds,2016-07-30 00:00:00,735
None,61.93,0.0,0.0,75,Clouds,2016-07-30 01:00:00,458
None,61.66,0.0,0.0,90,Clouds,2016-07-30 02:00:00,326
None,61.38,0.0,0.0,75,Clouds,2016-07-30 03:00:00,230
None,60.46,0.0,0.0,1,Clear,2016-07-30 04:00:00,237
None,60.39,0.0,0.0,75,Clouds,2016-07-30 05:00:00,830
None,60.94,0.0,0.0,75,Mist,2016-07-30 06:00:00,1350
None,61.99,0.0,0.0,75,Clouds,2016-07-30 07:00:00,1868
None,64.71,0.0,0.0,90,Clouds,2016-07-30 08:00:00,2497
None,67.89,0.0,0.0,90,Clouds,2016-07-30 09:00:00,1644
None,71.42,0.0,0.0,90,Clouds,2016-07-30 10:00:00,1802
None,73.63,0.0,0.0,90,Clouds,2016-07-30 11:00:00,1967
None,75.42,0.0,0.0,90,Clouds,2016-07-30 12:00:00,2107
None,77.79,0.0,0.0,40,Clouds,2016-07-30 13:00:00,3932
None,79.27,0.0,0.0,40,Clouds,2016-07-30 14:00:00,3993
None,79.38,0.0,0.0,75,Clouds,2016-07-30 15:00:00,4039
None,80.17,0.0,0.0,75,Clouds,2016-07-30 16:00:00,4128
None,79.23,0.0,0.0,75,Clouds,2016-07-30 17:00:00,4093
None,77.04,0.0,0.0,75,Rain,2016-07-30 18:00:00,3553
None,77.14,0.0,0.0,75,Clouds,2016-07-30 19:00:00,3075
None,75.02,0.0,0.0,40,Clouds,2016-07-30 20:00:00,2838
None,71.83,0.0,0.0,40,Clouds,2016-07-30 21:00:00,2892
None,69.24,0.0,0.0,20,Clouds,2016-07-30 22:00:00,2713
None,67.91,0.0,0.0,20,Clouds,2016-07-30 23:00:00,2096
None,67.1,0.0,0.0,20,Clouds,2016-07-31 00:00:00,664
None,66.76,0.0,0.0,20,Clouds,2016-07-31 01:00:00,471
None,66.49,0.0,0.0,20,Clouds,2016-07-31 02:00:00,330
None,66.07,0.0,0.0,75,Clouds,2016-07-31 03:00:00,204
None,65.97,0.0,0.0,40,Rain,2016-07-31 04:00:00,196
None,65.64,0.0,0.0,40,Clouds,2016-07-31 05:00:00,631
None,65.55,0.0,0.0,75,Mist,2016-07-31 06:00:00,1033
None,66.47,0.0,0.0,75,Mist,2016-07-31 07:00:00,1314
None,68.95,0.0,0.0,75,Clouds,2016-07-31 08:00:00,1872
None,71.53,0.0,0.0,75,Clouds,2016-07-31 09:00:00,1316
None,73.38,0.0,0.0,75,Clouds,2016-07-31 10:00:00,1872
None,76.73,0.0,0.0,75,Clouds,2016-07-31 11:00:00,1825
None,78.6,0.0,0.0,75,Clouds,2016-07-31 12:00:00,2230
None,80.71,0.0,0.0,75,Clouds,2016-07-31 13:00:00,3932
None,80.64,0.0,0.0,75,Clouds,2016-07-31 14:00:00,3993
None,82.15,0.0,0.0,75,Clouds,2016-07-31 15:00:00,4039
None,81.95,0.0,0.0,40,Clouds,2016-07-31 16:00:00,4128
None,81.73,0.0,0.0,75,Clouds,2016-07-31 17:00:00,4093
None,81.19,0.0,0.0,75,Clouds,2016-07-31 18:00:00,3553
None,79.65,0.0,0.0,1,Clear,2016-07-31 19:00:00,3075
None,78.12,0.0,0.0,40,Clouds,2016-07-31 20:00:00,2838
None,75.58,0.0,0.0,20,Clouds,2016-07-31 21:00:00,2892
None,74.25,0.0,0.0,75,Clouds,2016-07-31 22:00:00,2713
None,73.02,0.0,0.0,90,Clouds,2016-07-31 23:00:00,2096
None,71.87,0.0,0.0,40,Clouds,2016-08-01 00:00:00,705
None,71.24,0.0,0.0,40,Clouds,2016-08-01 01:00:00,485
None,71.02,0.0,0.0,40,Clouds,2016-08-01 02:00:00,296
None,69.96,0.3,0.0,75,Rain,2016-08-01 03:00:00,394
None,68.99,0.0,0.0,1,Clear,2016-08-01 04:00:00,886
None,68.68,0.0,0.0,20,Clouds,2016-08-01 05:00:00,2814
None,68.18,0.0,0.0,40,Mist,2016-08-01 06:00:00,5049
None,68.7,0.0,0.0,40,Clouds,2016-08-01 07:00:00,5874
None,71.31,0.0,0.0,20,Clouds,2016-08-01 08:00:00,5159
None,74.1,0.0,0.0,40,Clouds,2016-08-01 09:00:00,4454
None,76.06,0.0,0.0,75,Clouds,2016-08-01 10:00:00,3512
None,78.85,0.0,0.0,75,Clouds,2016-08-01 11:00:00,4592
None,79.92,0.0,0.0,75,Clouds,2016-08-01 12:00:00,4517
None,81.77,0.0,0.0,75,Clouds,2016-08-01 13:00:00,4366
None,82.99,0.0,0.0,75,Clouds,2016-08-01 14:00:00,4614
None,83.37,0.0,0.0,75,Clouds,2016-08-01 15:00:00,4963
None,83.66,0.0,0.0,75,Clouds,2016-08-01 16:00:00,5940
None,82.45,0.0,0.0,75,Clouds,2016-08-01 17:00:00,5466
None,81.5,0.0,0.0,75,Clouds,2016-08-01 18:00:00,4000
None,80.51,0.0,0.0,40,Rain,2016-08-01 19:00:00,2878
None,78.48,0.0,0.0,75,Clouds,2016-08-01 20:00:00,2495
None,77.04,0.0,0.0,40,Clouds,2016-08-01 21:00:00,2388
None,75.18,0.0,0.0,40,Clouds,2016-08-01 22:00:00,1898
None,74.53,0.0,0.0,75,Clouds,2016-08-01 23:00:00,1184
None,73.76,0.0,0.0,20,Clouds,2016-08-02 00:00:00,674
None,73.81,0.0,0.0,90,Clouds,2016-08-02 01:00:00,529
None,73.56,0.0,0.0,90,Clouds,2016-08-02 02:00:00,424
None,72.64,0.0,0.0,1,Clear,2016-08-02 03:00:00,465
None,72.03,0.0,0.0,90,Clouds,2016-08-02 04:00:00,1005
None,71.82,0.0,0.0,75,Clouds,2016-08-02 05:00:00,3009
None,71.78,0.0,0.0,90,Clouds,2016-08-02 06:00:00,5344
None,72.07,0.0,0.0,90,Mist,2016-08-02 07:00:00,6485
None,73.67,0.0,0.0,75,Clouds,2016-08-02 08:00:00,5462
None,75.92,0.0,0.0,40,Clouds,2016-08-02 09:00:00,4554
None,77.95,0.0,0.0,20,Clouds,2016-08-02 10:00:00,4250
None,81.19,0.0,0.0,20,Clouds,2016-08-02 11:00:00,4390
None,81.73,0.0,0.0,40,Clouds,2016-08-02 12:00:00,4452
None,83.93,0.0,0.0,40,Clouds,2016-08-02 13:00:00,4600
None,85.33,0.0,0.0,40,Thunderstorm,2016-08-02 14:00:00,4923
None,86.31,0.0,0.0,40,Clouds,2016-08-02 15:00:00,5261
None,85.26,0.0,0.0,40,Clouds,2016-08-02 16:00:00,6114
None,86.4,0.0,0.0,40,Clouds,2016-08-02 17:00:00,5720
None,86.07,0.0,0.0,40,Clouds,2016-08-02 18:00:00,4094
None,84.88,0.0,0.0,40,Clouds,2016-08-02 19:00:00,3166
None,81.81,0.0,0.0,20,Clouds,2016-08-02 20:00:00,2698
None,78.85,0.0,0.0,1,Clear,2016-08-02 21:00:00,2514
None,76.59,0.0,0.0,20,Clouds,2016-08-02 22:00:00,2296
None,75.97,0.0,0.0,40,Clouds,2016-08-02 23:00:00,1217
None,74.8,0.0,0.0,20,Clouds,2016-08-03 00:00:00,662
